사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017092900100177,2017년 9월 29일 08시,금요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,미분류 - 미분류,자전거,여,57세,경상,승용,남,63세,상해없음
2017092900100235,2017년 9월 29일 09시,금요일,서울특별시 동작구 신대방동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,75세,중상,승용,여,36세,상해없음
2017092900100379,2017년 9월 29일 13시,금요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,62세,상해없음,보행자,남,7세,경상
2017092900100380,2017년 9월 29일 13시,금요일,서울특별시 노원구 월계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,자전거,남,20세,상해없음,원동기,남,48세,경상
2017092900100455,2017년 9월 29일 15시,금요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,46세,경상,,,,
2017092900100504,2017년 9월 29일 16시,금요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,68세,경상,승용,남,61세,상해없음
2017092900100554,2017년 9월 29일 17시,금요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,10세,경상,승용,남,44세,상해없음
2017092900100844,2017년 9월 29일 23시,금요일,서울특별시 중구 을지로7가,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,54세,부상신고,승용,여,33세,상해없음
2017093000100030,2017년 9월 30일 00시,토요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,기타,교차로 - 교차로횡단보도내,자전거,남,55세,부상신고,승용,남,65세,상해없음
2017093000100070,2017년 9월 30일 03시,토요일,서울특별시 중랑구 망우동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,31세,부상신고,,,,
2017093000100246,2017년 9월 30일 12시,토요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,30세,중상,승용,남,63세,상해없음
2017093000100363,2017년 9월 30일 15시,토요일,서울특별시 용산구 원효로4가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,33세,상해없음,자전거,남,40세,경상
2017093000100407,2017년 9월 30일 16시,토요일,서울특별시 용산구 이촌동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,36세,상해없음,보행자,여,5세,경상
2017093000100449,2017년 9월 30일 17시,토요일,서울특별시 영등포구 양평동6가,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,경상,자전거,남,30세,중상
2017093000100608,2017년 9월 30일 21시,토요일,서울특별시 영등포구 당산동,경상사고,0,0,1,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,18세,상해없음,보행자,여,40세,경상
2017100100100162,2017년 10월 1일 10시,일요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,58세,중상,승합,남,60세,상해없음
2017100100100163,2017년 10월 1일 10시,일요일,서울특별시 동작구 상도동,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,흐림,단일로 - 기타,자전거,남,18세,부상신고,승용,남,39세,상해없음
2017100100100182,2017년 10월 1일 11시,일요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,자전거,여,71세,경상,승용,남,70세,상해없음
2017100100100359,2017년 10월 1일 18시,일요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,62세,경상,승합,남,47세,상해없음
2017100100100503,2017년 10월 1일 21시,일요일,서울특별시 강동구 천호동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,자전거,남,52세,상해없음,보행자,남,62세,중상
2017100200100123,2017년 10월 2일 06시,월요일,서울특별시 구로구 천왕동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,자전거,남,80세,경상,승용,남,44세,상해없음
2017100200100263,2017년 10월 2일 12시,월요일,서울특별시 영등포구 여의도동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,53세,경상,자전거,남,46세,경상
2017100200100339,2017년 10월 2일 14시,월요일,서울특별시 서초구 반포동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,기타 - 기타,자전거,남,17세,기타불명,자전거,남,66세,중상
2017100200100551,2017년 10월 2일 19시,월요일,서울특별시 송파구 석촌동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,64세,부상신고,기타불명,기타불명,미분류,기타불명
2017100200100595,2017년 10월 2일 20시,월요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,41세,상해없음,보행자,여,49세,중상
2017100300100093,2017년 10월 3일 08시,화요일,서울특별시 동작구 동작동,중상사고,0,1,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,37세,부상신고,자전거,남,36세,중상
2017100300100161,2017년 10월 3일 12시,화요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,자전거,남,83세,경상,승용,남,57세,상해없음
2017100300100238,2017년 10월 3일 15시,화요일,서울특별시 강서구 염창동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,14세,상해없음,자전거,남,49세,부상신고
2017100300100376,2017년 10월 3일 21시,화요일,서울특별시 강북구 수유동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,비포장 - 기타,맑음,기타 - 기타,자전거,여,47세,상해없음,자전거,남,54세,중상
2017100300100399,2017년 10월 3일 22시,화요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,부상신고,승용,여,47세,상해없음
2017100400100293,2017년 10월 4일 18시,수요일,서울특별시 마포구 신정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,37세,상해없음,보행자,남,59세,경상
2017100400100332,2017년 10월 4일 20시,수요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,24세,경상,승용,여,37세,상해없음
2017100500100077,2017년 10월 5일 07시,목요일,서울특별시 송파구 풍납동,중상사고,0,1,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,36세,부상신고,보행자,여,64세,중상
2017100500100085,2017년 10월 5일 08시,목요일,서울특별시 동대문구 전농동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,67세,경상,승용,남,57세,상해없음
2017100500100129,2017년 10월 5일 12시,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,23세,경상,승용,남,35세,상해없음
2017100500100165,2017년 10월 5일 14시,목요일,서울특별시 용산구 동빙고동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,62세,상해없음,자전거,남,40세,경상
2017100500100167,2017년 10월 5일 14시,목요일,서울특별시 성동구 송정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,64세,경상,자전거,남,49세,상해없음
2017100500100216,2017년 10월 5일 16시,목요일,서울특별시 동대문구 답십리동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,63세,경상,승용,남,58세,상해없음
2017100500100217,2017년 10월 5일 16시,목요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,30세,상해없음,보행자,남,69세,경상
2017100600100157,2017년 10월 6일 11시,금요일,서울특별시 종로구 평창동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,56세,상해없음,이륜,남,38세,경상
2017100600100158,2017년 10월 6일 11시,금요일,서울특별시 용산구 원효로4가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,69세,경상,자전거,남,58세,상해없음
2017100600100159,2017년 10월 6일 11시,금요일,서울특별시 영등포구 당산동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,46세,상해없음,자전거,여,39세,경상
2017100600100177,2017년 10월 6일 12시,금요일,서울특별시 용산구 이촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,자전거,남,63세,상해없음,자전거,남,32세,경상
2017100600100190,2017년 10월 6일 13시,금요일,서울특별시 종로구 숭인동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,79세,상해없음,보행자,여,43세,경상
2017100600100215,2017년 10월 6일 14시,금요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,자전거,남,75세,경상
2017100600100237,2017년 10월 6일 15시,금요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,15세,경상,승용,남,34세,상해없음
2017100600100256,2017년 10월 6일 16시,금요일,서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,48세,상해없음,보행자,여,77세,경상
2017100600100259,2017년 10월 6일 16시,금요일,서울특별시 도봉구 쌍문동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,75세,부상신고,이륜,남,29세,상해없음
2017100600100351,2017년 10월 6일 20시,금요일,서울특별시 영등포구 당산동1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,상해없음,보행자,여,58세,경상
2017100600100397,2017년 10월 6일 22시,금요일,서울특별시 영등포구 여의도동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,48세,부상신고,자전거,남,38세,상해없음
2017100700100072,2017년 10월 7일 05시,토요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,78세,부상신고,승용,남,67세,상해없음
2017100700100266,2017년 10월 7일 15시,토요일,서울특별시 영등포구 여의도동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,19세,상해없음,보행자,남,1세,부상신고
2017100700100301,2017년 10월 7일 16시,토요일,서울특별시 성동구 옥수동,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,자전거,여,43세,경상,자전거,남,73세,경상
2017100700100302,2017년 10월 7일 16시,토요일,서울특별시 동작구 본동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,기타불명,미분류,기타불명,자전거,여,36세,중상
2017100800100189,2017년 10월 8일 14시,일요일,서울특별시 강동구 천호동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,57세,상해없음,보행자,남,38세,중상
2017100800100328,2017년 10월 8일 19시,일요일,서울특별시 성동구 행당동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,25세,상해없음,보행자,여,74세,경상
2017100900100086,2017년 10월 9일 07시,월요일,서울특별시 동작구 신대방동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,64세,중상,승용,남,64세,상해없음
2017100900100103,2017년 10월 9일 09시,월요일,서울특별시 영등포구 여의도동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,70세,부상신고,승용,남,59세,상해없음
2017100900100256,2017년 10월 9일 16시,월요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,54세,상해없음,보행자,여,56세,경상
2017100900100338,2017년 10월 9일 18시,월요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,60세,상해없음,자전거,남,25세,경상
2017101000100017,2017년 10월 10일 00시,화요일,서울특별시 관악구 신림동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,32세,부상신고,,,,
2017101000100078,2017년 10월 10일 07시,화요일,서울특별시 성북구 돈암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,62세,경상,승용,여,50세,상해없음
2017101000100098,2017년 10월 10일 08시,화요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,12세,부상신고,기타불명,기타불명,미분류,기타불명
2017101000100206,2017년 10월 10일 11시,화요일,서울특별시 동대문구 답십리동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,62세,상해없음,이륜,남,42세,경상
2017101000100230,2017년 10월 10일 12시,화요일,서울특별시 동대문구 청량리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,자전거,남,56세,경상,승합,남,35세,상해없음
2017101000100231,2017년 10월 10일 12시,화요일,서울특별시 중랑구 상봉동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,84세,부상신고,화물,남,70세,상해없음
2017101000100232,2017년 10월 10일 12시,화요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,자전거,여,58세,경상,화물,남,59세,상해없음
2017101000100422,2017년 10월 10일 18시,화요일,서울특별시 강서구 화곡동,부상신고사고,0,0,0,1,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,53세,부상신고,승합,남,61세,상해없음
2017101000100562,2017년 10월 10일 22시,화요일,서울특별시 중랑구 상봉동,부상신고사고,0,0,0,1,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,65세,부상신고,승용,남,72세,상해없음
2017101100100201,2017년 10월 11일 10시,수요일,서울특별시 송파구 풍납동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,자전거,여,75세,부상신고,승용,여,62세,상해없음
2017101100100340,2017년 10월 11일 15시,수요일,서울특별시 동대문구 전농동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,9세,상해없음,보행자,여,66세,중상
2017101200100107,2017년 10월 12일 08시,목요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,83세,경상,승용,남,59세,상해없음
2017101200100112,2017년 10월 12일 08시,목요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,13세,경상,승용,남,48세,상해없음
2017101200100259,2017년 10월 12일 13시,목요일,서울특별시 송파구 신천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,24세,상해없음,보행자,남,55세,경상
2017101200100359,2017년 10월 12일 16시,목요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,69세,중상,승용,남,55세,상해없음
2017101200100425,2017년 10월 12일 18시,목요일,서울특별시 중구 인현동1가,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,여,30세,경상,승용,남,59세,상해없음
2017101200100531,2017년 10월 12일 20시,목요일,서울특별시 용산구 서빙고동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,30세,기타불명,자전거,남,52세,중상
2017101200100610,2017년 10월 12일 23시,목요일,서울특별시 성동구 상왕십리동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,19세,경상,승합,남,60세,상해없음
2017101300100306,2017년 10월 13일 13시,금요일,서울특별시 강북구 번동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,15세,부상신고,,,,
2017101300100418,2017년 10월 13일 16시,금요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,11세,경상,승용,남,26세,상해없음
2017101300100419,2017년 10월 13일 16시,금요일,서울특별시 구로구 고척동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,경상,승용,남,41세,상해없음
2017101400100074,2017년 10월 14일 04시,토요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,48세,경상,화물,남,62세,상해없음
2017101400100326,2017년 10월 14일 14시,토요일,서울특별시 구로구 개봉동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,17세,경상,승용,여,29세,상해없음
2017101400100413,2017년 10월 14일 16시,토요일,서울특별시 동작구 동작동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,12세,경상,자전거,여,19세,경상
2017101400100528,2017년 10월 14일 19시,토요일,서울특별시 도봉구 방학동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,60세,중상,원동기,남,17세,상해없음
2017101400100564,2017년 10월 14일 20시,토요일,서울특별시 송파구 풍납동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,71세,경상,,,,
2017101400100566,2017년 10월 14일 20시,토요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,46세,경상,승용,남,33세,상해없음
2017101500100347,2017년 10월 15일 18시,일요일,서울특별시 용산구 서빙고동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,기타불명,자전거,남,29세,부상신고
2017101500100348,2017년 10월 15일 18시,일요일,서울특별시 영등포구 양평동3가,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,55세,경상,자전거,남,24세,상해없음
2017101500100351,2017년 10월 15일 18시,일요일,서울특별시 송파구 방이동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,51세,경상,이륜,남,23세,부상신고
2017101600100099,2017년 10월 16일 08시,월요일,서울특별시 영등포구 영등포동4가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,65세,경상,승용,남,35세,상해없음
2017101600100101,2017년 10월 16일 08시,월요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,13세,경상,화물,남,70세,상해없음
2017101600100155,2017년 10월 16일 10시,월요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,42세,상해없음,자전거,여,57세,경상
2017101600100250,2017년 10월 16일 13시,월요일,서울특별시 노원구 중계동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,자전거,남,64세,상해없음,보행자,여,58세,중상
2017101600100358,2017년 10월 16일 16시,월요일,서울특별시 영등포구 영등포동3가,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,82세,부상신고,승합,남,54세,상해없음
2017101600100361,2017년 10월 16일 16시,월요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,72세,부상신고,화물,남,65세,상해없음
2017101600100417,2017년 10월 16일 18시,월요일,서울특별시 송파구 송파동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,13세,경상,화물,남,32세,상해없음
2017101600100522,2017년 10월 16일 20시,월요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,24세,경상,승용,남,70세,상해없음
2017101600100544,2017년 10월 16일 21시,월요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,16세,경상,승용,남,67세,상해없음
2017101700100022,2017년 10월 17일 00시,화요일,서울특별시 강북구 수유동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,38세,상해없음,자전거,남,15세,중상
2017101700100274,2017년 10월 17일 12시,화요일,서울특별시 동대문구 청량리동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,66세,경상,화물,남,65세,상해없음
2017101700100476,2017년 10월 17일 18시,화요일,서울특별시 영등포구 대림동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,69세,부상신고,,,,
2017101700100582,2017년 10월 17일 20시,화요일,서울특별시 서대문구 남가좌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,16세,상해없음,자전거,남,32세,경상
2017101800100124,2017년 10월 18일 08시,수요일,서울특별시 용산구 이촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,14세,경상,승용,여,48세,상해없음
2017101800100128,2017년 10월 18일 08시,수요일,서울특별시 송파구 삼전동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,60세,부상신고,승용,여,46세,상해없음
2017101800100165,2017년 10월 18일 09시,수요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,47세,경상,승용,남,57세,상해없음
2017101800100420,2017년 10월 18일 18시,수요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,경상,승용,남,67세,상해없음
2017101800100527,2017년 10월 18일 20시,수요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,66세,경상,승용,여,43세,상해없음
2017101800100566,2017년 10월 18일 21시,수요일,서울특별시 중랑구 중화동,부상신고사고,0,0,0,1,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,47세,부상신고,승용,남,25세,상해없음
2017101900100093,2017년 10월 19일 07시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,77세,경상,승용,남,53세,상해없음
2017101900100134,2017년 10월 19일 08시,목요일,서울특별시 노원구 월계동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,69세,중상,승용,남,26세,상해없음
2017101900100179,2017년 10월 19일 09시,목요일,서울특별시 서대문구 연희동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,80세,경상,화물,남,50세,상해없음
2017101900100224,2017년 10월 19일 10시,목요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,30세,경상,농기계,남,60세,상해없음
2017101900100347,2017년 10월 19일 15시,목요일,서울특별시 송파구 오금동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,23세,경상,이륜,남,48세,상해없음
2017101900100530,2017년 10월 19일 19시,목요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,82세,경상,승합,남,56세,상해없음
2017101900100568,2017년 10월 19일 20시,목요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,63세,상해없음,보행자,남,45세,경상
2017101900100594,2017년 10월 19일 21시,목요일,서울특별시 강동구 둔촌동,경상사고,0,0,1,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,17세,상해없음,보행자,여,60세,경상
