사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020062700100369,2020년 6월 27일 16시,토요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,특수,남,47세,상해없음,자전거,남,68세,경상
2020062700100370,2020년 6월 27일 16시,토요일,서울특별시 성동구 금호동4가,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,경상,자전거,남,25세,중상
2020062700100415,2020년 6월 27일 17시,토요일,서울특별시 노원구 월계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,자전거,남,54세,경상
2020062700100569,2020년 6월 27일 22시,토요일,서울특별시 성동구 옥수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,상해없음,자전거,남,19세,경상
2020062800100076,2020년 6월 28일 06시,일요일,서울특별시 송파구 신천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,9세,경상,자전거,여,51세,경상
2020062800100266,2020년 6월 28일 15시,일요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,자전거,남,51세,경상
2020062800100368,2020년 6월 28일 18시,일요일,서울특별시 종로구 효자동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,자전거,남,39세,중상
2020062800100371,2020년 6월 28일 18시,일요일,서울특별시 동작구 흑석동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,60세,부상신고,자전거,남,26세,경상
2020062900100067,2020년 6월 29일 08시,월요일,서울특별시 마포구 성산동,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,자전거,남,12세,부상신고
2020062900100102,2020년 6월 29일 09시,월요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,자전거,남,57세,경상
2020062900100162,2020년 6월 29일 11시,월요일,서울특별시 마포구 동교동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,자전거,여,28세,경상
2020062900100234,2020년 6월 29일 13시,월요일,서울특별시 중랑구 중화동,중상사고,0,1,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,부상신고,자전거,남,69세,중상
2020062900100235,2020년 6월 29일 13시,월요일,서울특별시 중랑구 신내동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,자전거,여,48세,경상
2020062900100239,2020년 6월 29일 13시,월요일,서울특별시 노원구 공릉동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,자전거,남,69세,중상
2020062900100513,2020년 6월 29일 20시,월요일,서울특별시 강동구 상일동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,60세,상해없음,자전거,남,57세,중상
2020062900100613,2020년 6월 29일 22시,월요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,39세,상해없음,자전거,남,51세,경상
2020063000100204,2020년 6월 30일 12시,화요일,서울특별시 마포구 상암동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,36세,상해없음,자전거,여,11세,중상
2020063000100242,2020년 6월 30일 13시,화요일,서울특별시 도봉구 방학동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,자전거,남,58세,경상
2020063000100310,2020년 6월 30일 15시,화요일,서울특별시 구로구 가리봉동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,자전거,남,67세,중상
2020063000100311,2020년 6월 30일 15시,화요일,서울특별시 노원구 중계동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,여,60세,중상
2020070100100057,2020년 7월 1일 06시,수요일,서울특별시 용산구 서빙고동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,38세,부상신고,자전거,기타불명,미분류,기타불명
2020070100100059,2020년 7월 1일 06시,수요일,서울특별시 은평구 진관동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,61세,상해없음,자전거,여,63세,경상
2020070100100306,2020년 7월 1일 15시,수요일,서울특별시 도봉구 창동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,47세,경상,자전거,남,63세,경상
2020070100100337,2020년 7월 1일 16시,수요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,자전거,남,24세,경상
2020070100100338,2020년 7월 1일 16시,수요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,21세,상해없음,자전거,남,7세,중상
2020070100100490,2020년 7월 1일 20시,수요일,서울특별시 영등포구 여의도동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,69세,상해없음,자전거,남,60세,중상
2020070100100492,2020년 7월 1일 20시,수요일,서울특별시 동작구 노량진동,중상사고,0,1,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,부상신고,자전거,여,30세,중상
2020070100100494,2020년 7월 1일 20시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,30세,상해없음,자전거,남,51세,경상
2020070100100522,2020년 7월 1일 21시,수요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,자전거,남,98세 이상,경상
2020070100100524,2020년 7월 1일 21시,수요일,서울특별시 서초구 반포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,58세,상해없음,자전거,남,30세,경상
2020070200100035,2020년 7월 2일 05시,목요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,31세,상해없음,자전거,남,21세,경상
2020070200100129,2020년 7월 2일 09시,목요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,자전거,여,60세,경상
2020070200100165,2020년 7월 2일 10시,목요일,서울특별시 영등포구 당산동1가,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,31세,상해없음,자전거,여,26세,중상
2020070200100197,2020년 7월 2일 11시,목요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,기타불명,자전거,남,44세,경상
2020070200100199,2020년 7월 2일 11시,목요일,서울특별시 동작구 노량진동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,자전거,남,78세,부상신고
2020070200100368,2020년 7월 2일 16시,목요일,서울특별시 동대문구 청량리동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,기타불명,자전거,남,46세,경상
2020070200100372,2020년 7월 2일 16시,목요일,서울특별시 성북구 장위동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,84세,중상,자전거,여,60세,중상
2020070200100373,2020년 7월 2일 16시,목요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,자전거,남,14세,경상
2020070200100451,2020년 7월 2일 18시,목요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,자전거,남,68세,경상
2020070200100454,2020년 7월 2일 18시,목요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,자전거,여,31세,경상
2020070300100146,2020년 7월 3일 09시,금요일,서울특별시 송파구 삼전동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,38세,상해없음,자전거,남,47세,중상
2020070300100147,2020년 7월 3일 09시,금요일,서울특별시 은평구 역촌동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,자전거,여,53세,경상
2020070300100174,2020년 7월 3일 10시,금요일,서울특별시 마포구 망원동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,16세,상해없음,자전거,여,22세,중상
2020070300100180,2020년 7월 3일 10시,금요일,서울특별시 성북구 하월곡동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,45세,상해없음,자전거,남,76세,경상
2020070300100182,2020년 7월 3일 10시,금요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,자전거,남,63세,경상
2020070300100204,2020년 7월 3일 11시,금요일,서울특별시 강동구 명일동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,57세,상해없음,자전거,남,18세,중상
2020070300100235,2020년 7월 3일 12시,금요일,서울특별시 마포구 망원동,중상사고,0,1,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로안,원동기,여,37세,중상,자전거,여,78세,경상
2020070300100295,2020년 7월 3일 14시,금요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,자전거,여,64세,경상
2020070300100587,2020년 7월 3일 21시,금요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,20세,상해없음,자전거,남,80세,경상
2020070400100162,2020년 7월 4일 09시,토요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,여,55세,경상
2020070400100163,2020년 7월 4일 09시,토요일,서울특별시 송파구 신천동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,10세,부상신고,자전거,남,31세,부상신고
2020070400100260,2020년 7월 4일 12시,토요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,53세,상해없음,자전거,남,32세,경상
2020070400100288,2020년 7월 4일 13시,토요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,36세,상해없음,자전거,여,25세,경상
2020070400100289,2020년 7월 4일 13시,토요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,자전거,남,44세,경상
2020070400100407,2020년 7월 4일 16시,토요일,서울특별시 강남구 압구정동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),여,35세,상해없음,자전거,남,21세,중상
2020070400100409,2020년 7월 4일 16시,토요일,서울특별시 강남구 수서동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,42세,상해없음,자전거,남,13세,부상신고
2020070400100439,2020년 7월 4일 17시,토요일,서울특별시 송파구 잠실동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,59세,부상신고,자전거,남,12세,경상
2020070400100441,2020년 7월 4일 17시,토요일,서울특별시 송파구 풍납동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,자전거,여,60세,중상
2020070400100543,2020년 7월 4일 20시,토요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,49세,상해없음,자전거,남,52세,경상
2020070500100089,2020년 7월 5일 08시,일요일,서울특별시 은평구 응암동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,자전거,남,50세,경상
2020070500100090,2020년 7월 5일 08시,일요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,55세,상해없음,자전거,남,48세,경상
2020070500100279,2020년 7월 5일 16시,일요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,54세,부상신고,자전거,남,61세,상해없음
2020070500100311,2020년 7월 5일 17시,일요일,서울특별시 노원구 중계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,주차장 - 주차장,승용,남,52세,상해없음,자전거,남,9세,경상
2020070500100362,2020년 7월 5일 19시,일요일,서울특별시 강남구 삼성동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,상해없음,자전거,여,26세,부상신고
2020070500100363,2020년 7월 5일 19시,일요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,74세,상해없음,자전거,여,48세,경상
2020070500100385,2020년 7월 5일 20시,일요일,서울특별시 서초구 잠원동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,기타 - 기타,자전거,여,20세,경상,자전거,남,57세,경상
2020070500100402,2020년 7월 5일 21시,일요일,서울특별시 동작구 동작동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,53세,상해없음,자전거,남,33세,부상신고
2020070500100430,2020년 7월 5일 22시,일요일,서울특별시 송파구 삼전동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,30세,경상
2020070600100026,2020년 7월 6일 04시,월요일,서울특별시 동작구 신대방동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,자전거,남,64세,중상
2020070600100055,2020년 7월 6일 07시,월요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,15세,상해없음,자전거,남,72세,경상
2020070600100154,2020년 7월 6일 10시,월요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,50세,중상
2020070600100293,2020년 7월 6일 14시,월요일,서울특별시 구로구 구로동,중상사고,0,1,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,45세,부상신고,자전거,여,61세,중상
2020070600100434,2020년 7월 6일 18시,월요일,서울특별시 금천구 가산동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,33세,부상신고,자전거,남,63세,상해없음
2020070600100436,2020년 7월 6일 18시,월요일,서울특별시 동작구 사당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,48세,경상,자전거,남,21세,상해없음
2020070600100440,2020년 7월 6일 18시,월요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,자전거,남,30세,경상
2020070700100004,2020년 7월 7일 00시,화요일,서울특별시 노원구 월계동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,원동기,여,22세,상해없음,자전거,여,40세,중상
2020070700100152,2020년 7월 7일 10시,화요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,56세,상해없음,자전거,여,57세,경상
2020070700100304,2020년 7월 7일 15시,화요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,자전거,남,12세,경상
2020070700100481,2020년 7월 7일 19시,화요일,서울특별시 서초구 우면동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,38세,상해없음,자전거,남,9세,중상
2020070800100055,2020년 7월 8일 07시,수요일,서울특별시 종로구 서린동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,자전거,남,34세,중상
2020070800100056,2020년 7월 8일 07시,수요일,서울특별시 영등포구 양화동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,65세,상해없음,자전거,남,73세,중상
2020070800100087,2020년 7월 8일 08시,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,자전거,여,60세,경상
2020070800100091,2020년 7월 8일 08시,수요일,서울특별시 송파구 풍납동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,15세,부상신고,자전거,여,43세,경상
2020070800100092,2020년 7월 8일 08시,수요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,여,60세,상해없음,자전거,여,28세,경상
2020070800100156,2020년 7월 8일 10시,수요일,서울특별시 영등포구 대림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,자전거,남,66세,경상
2020070800100194,2020년 7월 8일 11시,수요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,자전거,남,51세,중상
2020070800100370,2020년 7월 8일 16시,수요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,36세,상해없음,자전거,여,70세,중상
2020070800100540,2020년 7월 8일 20시,수요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,73세,상해없음,자전거,여,27세,경상
2020070800100600,2020년 7월 8일 22시,수요일,서울특별시 동대문구 답십리동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,65세,상해없음,자전거,남,23세,중상
2020070800100602,2020년 7월 8일 22시,수요일,서울특별시 성동구 성수동1가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,44세,경상,자전거,남,38세,경상
2020070900100074,2020년 7월 9일 07시,목요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,자전거,남,76세,중상
2020070900100075,2020년 7월 9일 07시,목요일,서울특별시 중랑구 묵동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,34세,상해없음,자전거,여,61세,중상
2020070900100401,2020년 7월 9일 16시,목요일,서울특별시 영등포구 당산동6가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,71세,상해없음,자전거,남,29세,경상
2020070900100563,2020년 7월 9일 19시,목요일,서울특별시 도봉구 도봉동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,70세,상해없음,자전거,남,72세,경상
2020070900100649,2020년 7월 9일 22시,목요일,서울특별시 용산구 청암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,37세,경상,자전거,남,8세,상해없음
2020071000100081,2020년 7월 10일 08시,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,자전거,남,59세,경상
2020071000100159,2020년 7월 10일 10시,금요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,57세,상해없음,자전거,남,15세,경상
2020071000100323,2020년 7월 10일 15시,금요일,서울특별시 동대문구 이문동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,54세,상해없음,자전거,여,8세,경상
2020071000100376,2020년 7월 10일 16시,금요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,70세,상해없음,자전거,남,71세,경상
2020071000100421,2020년 7월 10일 17시,금요일,서울특별시 노원구 월계동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,여,49세,상해없음,자전거,남,11세,중상
2020071000100525,2020년 7월 10일 19시,금요일,서울특별시 송파구 방이동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,자전거,남,13세,부상신고
2020071100100110,2020년 7월 11일 08시,토요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,56세,상해없음,자전거,여,62세,경상
2020071100100123,2020년 7월 11일 09시,토요일,서울특별시 마포구 현석동,중상사고,0,2,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,여,45세,기타불명,자전거,남,47세,중상
2020071100100131,2020년 7월 11일 09시,토요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,자전거,남,42세,경상
2020071100100154,2020년 7월 11일 10시,토요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,52세,경상,자전거,남,24세,상해없음
2020071100100324,2020년 7월 11일 14시,토요일,서울특별시 노원구 중계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,27세,상해없음,자전거,남,34세,경상
2020071100100368,2020년 7월 11일 15시,토요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,47세,상해없음,자전거,남,30세,경상
2020071100100509,2020년 7월 11일 19시,토요일,서울특별시 마포구 상암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,46세,경상,자전거,여,11세,상해없음
2020071100100511,2020년 7월 11일 19시,토요일,서울특별시 성동구 송정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,상해없음,자전거,남,44세,경상
2020071100100563,2020년 7월 11일 21시,토요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,20세,상해없음,자전거,여,53세,경상
2020071100100564,2020년 7월 11일 21시,토요일,서울특별시 중랑구 중화동,중상사고,0,1,0,1,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,29세,부상신고,자전거,남,55세,중상
2020071200100093,2020년 7월 12일 09시,일요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,71세,상해없음,자전거,남,39세,상해없음
2020071200100156,2020년 7월 12일 12시,일요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,52세,상해없음,자전거,여,62세,중상
2020071200100194,2020년 7월 12일 13시,일요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,자전거,여,18세,경상
2020071400100182,2020년 7월 14일 10시,화요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,39세,상해없음,자전거,남,65세,경상
2020071400100278,2020년 7월 14일 13시,화요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,자전거,남,70세,중상
2020071400100350,2020년 7월 14일 15시,화요일,서울특별시 금천구 가산동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,43세,중상,자전거,여,19세,경상
